Date,High,Low,Open,Close,Volume,Adj Close
2017-05-23,483.5,477.04998779296875,482.32501220703125,478.6499938964844,4039982.0,426.16943359375
2017-05-24,482.75,474.79998779296875,480.0,477.3999938964844,5636286.0,425.05645751953125
2017-05-25,493.29998779296875,480.5,480.5,491.6499938964844,10438514.0,437.7441101074219
2017-05-26,500.0,490.29998779296875,493.5,497.8500061035156,4988004.0,443.2643127441406
2017-05-29,498.3500061035156,487.8500061035156,495.45001220703125,492.57501220703125,6308434.0,438.5676574707031
2017-05-30,500.0,489.32501220703125,491.0,498.1000061035156,3716910.0,443.48687744140625
2017-05-31,496.7749938964844,487.42498779296875,496.7749938964844,488.5249938964844,7763900.0,434.9617004394531
2017-06-01,489.8500061035156,479.2749938964844,484.6499938964844,485.70001220703125,5508606.0,445.9097900390625
2017-06-02,487.7250061035156,482.1000061035156,486.70001220703125,484.7250061035156,3917966.0,445.0146484375
2017-06-05,486.0,478.5249938964844,485.0,479.375,5462698.0,440.1029357910156
2017-06-06,493.75,482.20001220703125,482.5,489.67498779296875,7008686.0,449.5591125488281
2017-06-07,494.45001220703125,472.5,492.5,480.6499938964844,12455046.0,441.2734680175781
2017-06-08,481.4750061035156,474.07501220703125,481.4750061035156,478.2250061035156,6195352.0,439.0471496582031
2017-06-09,475.4750061035156,461.5,469.2749938964844,474.29998779296875,14757662.0,435.4436950683594
2017-06-12,482.6000061035156,470.04998779296875,471.67498779296875,481.92498779296875,8591676.0,442.44403076171875
2017-06-13,481.4750061035156,475.79998779296875,476.75,478.8999938964844,4937794.0,439.6668701171875
2017-06-14,480.95001220703125,475.6000061035156,480.0,479.29998779296875,7438110.0,440.0340881347656
2017-06-15,483.9750061035156,474.79998779296875,479.82501220703125,476.04998779296875,5528062.0,437.05035400390625
2017-06-16,476.92498779296875,468.0,474.54998779296875,470.125,10948450.0,431.6107482910156
2017-06-19,470.125,464.0,469.9750061035156,464.92498779296875,6855860.0,426.83673095703125
2017-06-20,473.45001220703125,467.0249938964844,467.5,471.7749938964844,5184396.0,433.1255798339844
2017-06-21,474.5,468.0249938964844,472.5,471.67498779296875,3735864.0,433.0337219238281
2017-06-22,484.3500061035156,467.54998779296875,473.8500061035156,470.07501220703125,9465242.0,431.5648498535156
2017-06-23,474.57501220703125,469.0,472.5,471.625,6403018.0,432.98785400390625
2017-06-27,474.0,461.875,472.5,463.5249938964844,6904660.0,425.5514221191406
2017-06-28,466.5,460.5,466.3999938964844,462.3500061035156,5905224.0,424.4726867675781
2017-06-29,473.9750061035156,463.29998779296875,465.1000061035156,465.1000061035156,15914040.0,426.9974060058594
2017-06-30,469.0,464.5,465.3999938964844,467.7749938964844,4216700.0,429.4532470703125
2017-07-03,477.5,467.29998779296875,470.54998779296875,475.95001220703125,5088924.0,436.9585266113281
2017-07-04,485.0,474.70001220703125,476.92498779296875,481.07501220703125,5167726.0,441.6636962890625
2017-07-05,479.5,472.70001220703125,479.5,475.45001220703125,4226228.0,436.4994812011719
2017-07-06,478.5,472.1000061035156,472.5,473.5,3829720.0,434.7092590332031
2017-07-07,472.7250061035156,466.5249938964844,471.92498779296875,467.70001220703125,5776886.0,429.3843994140625
2017-07-10,479.8999938964844,470.0,471.6000061035156,478.5249938964844,1464376.0,439.3225402832031
2017-07-11,494.75,478.32501220703125,478.32501220703125,487.67498779296875,11539708.0,447.72296142578125
2017-07-12,490.75,484.375,487.4750061035156,486.17498779296875,6275976.0,446.3458557128906
2017-07-13,491.7250061035156,482.04998779296875,488.625,488.5249938964844,5170392.0,448.5033264160156
2017-07-14,503.42498779296875,483.0249938964844,499.7250061035156,486.0249938964844,22478180.0,446.2081604003906
2017-07-17,496.0,487.0,487.5,492.0249938964844,7698250.0,451.7165832519531
2017-07-18,502.3999938964844,490.54998779296875,493.0249938964844,492.79998779296875,8260180.0,452.4281005859375
2017-07-19,494.32501220703125,484.54998779296875,490.7250061035156,489.92498779296875,5890278.0,449.7886657714844
2017-07-20,489.92498779296875,483.4750061035156,489.6499938964844,484.7250061035156,6809740.0,445.0146484375
2017-07-21,491.2749938964844,485.70001220703125,486.5,490.04998779296875,5980754.0,449.90338134765625
2017-07-24,497.0,491.29998779296875,491.75,495.2749938964844,6129176.0,454.70037841796875
2017-07-25,499.5,493.1000061035156,495.0,496.92498779296875,7145614.0,456.2151794433594
2017-07-26,499.5,495.20001220703125,499.04998779296875,497.0249938964844,6870024.0,456.3069763183594
2017-07-27,502.0,483.3999938964844,498.0,485.5249938964844,12676852.0,445.74908447265625
2017-07-28,501.5,481.1499938964844,488.0,498.67498779296875,11098428.0,457.8218078613281
2017-07-31,510.8500061035156,493.375,495.95001220703125,505.6000061035156,19158248.0,464.1794738769531
2017-08-01,508.5,499.17498779296875,505.5,502.7749938964844,7689398.0,461.5859375
2017-08-02,506.375,493.6000061035156,503.0,496.67498779296875,4257584.0,455.9856262207031
2017-08-03,499.375,490.125,495.5,492.0,4640348.0,451.69366455078125
2017-08-04,494.5,488.0249938964844,494.0,491.875,5349018.0,451.5788879394531
2017-08-07,491.875,482.8500061035156,491.75,484.125,6073744.0,444.46380615234375
2017-08-08,485.125,477.5249938964844,484.25,481.92498779296875,6004648.0,442.44403076171875
2017-08-09,486.95001220703125,482.2749938964844,483.82501220703125,484.67498779296875,3922410.0,444.9687194824219
2017-08-10,493.75,484.67498779296875,484.95001220703125,490.625,9140684.0,450.4312744140625
2017-08-11,498.5,484.79998779296875,488.0,493.8500061035156,6544156.0,453.3921203613281
2017-08-14,494.6000061035156,488.57501220703125,494.0,490.7250061035156,3816470.0,450.52313232421875
2017-08-16,493.04998779296875,484.5,491.0,487.6000061035156,6178080.0,447.65411376953125
2017-08-17,514.625,499.0249938964844,502.5,510.42498779296875,25784260.0,468.60919189453125
2017-08-18,508.95001220703125,442.1000061035156,508.95001220703125,461.625,164404960.0,423.80706787109375
2017-08-21,462.0,435.0,462.0,436.70001220703125,90407176.0,400.9240417480469
2017-08-22,448.5249938964844,430.0,447.6000061035156,437.70001220703125,49242598.0,401.84210205078125
2017-08-23,451.8500061035156,436.95001220703125,440.0,446.3999938964844,61284190.0,409.829345703125
2017-08-24,459.125,451.17498779296875,455.0,456.07501220703125,42380524.0,418.7117614746094
2017-08-28,476.9750061035156,469.0,471.9750061035156,470.5,40712108.0,431.9550476074219
2017-08-29,471.0,462.7749938964844,470.7250061035156,463.7250061035156,13369392.0,425.73504638671875
2017-08-30,469.5,462.04998779296875,468.6000061035156,463.32501220703125,16149664.0,425.3678283691406
2017-08-31,464.4750061035156,456.45001220703125,464.3999938964844,457.4750061035156,15022452.0,419.9970703125
2017-09-01,462.95001220703125,455.0,457.9750061035156,459.9750061035156,8433922.0,422.292236328125
2017-09-04,460.54998779296875,446.75,460.5,450.1000061035156,10177108.0,413.22625732421875
2017-09-05,452.5,448.625,451.0,450.95001220703125,9783392.0,414.0066223144531
2017-09-06,450.1499938964844,445.0,450.0,447.79998779296875,7735910.0,411.1146545410156
2017-09-07,450.25,446.17498779296875,450.0,447.875,6241192.0,411.1835021972656
2017-09-08,449.5,441.04998779296875,449.5,442.1499938964844,8604542.0,405.927490234375
2017-09-11,445.8999938964844,436.82501220703125,445.20001220703125,439.3500061035156,13787642.0,403.35693359375
2017-09-12,443.875,439.3999938964844,441.2749938964844,442.0249938964844,17241354.0,405.812744140625
2017-09-13,443.79998779296875,440.5,442.75,441.875,11478228.0,405.6750793457031
2017-09-14,448.29998779296875,440.79998779296875,442.25,446.20001220703125,13698006.0,409.6457824707031
2017-09-15,456.625,446.1000061035156,446.1499938964844,454.125,13459460.0,416.9215087890625
2017-09-18,458.875,453.1499938964844,455.0,454.54998779296875,8475860.0,417.31170654296875
2017-09-19,458.0,451.75,454.0,456.125,6033330.0,418.75762939453125
2017-09-20,458.5,453.7250061035156,458.5,456.3500061035156,5767830.0,418.9642333984375
2017-09-21,457.625,454.07501220703125,457.5,454.7749938964844,8204152.0,417.51824951171875
2017-09-22,455.125,444.0,454.07501220703125,449.1499938964844,17604088.0,412.3540954589844
2017-09-25,450.9750061035156,444.54998779296875,450.5,447.67498779296875,9088700.0,410.9999084472656
2017-09-26,454.20001220703125,447.1499938964844,448.5,452.95001220703125,7366478.0,415.8427734375
2017-09-27,453.95001220703125,447.54998779296875,453.04998779296875,449.8999938964844,6000138.0,413.04266357421875
2017-09-28,451.95001220703125,447.1499938964844,448.04998779296875,448.0,17537266.0,411.29827880859375
2017-09-29,451.20001220703125,447.5,449.0,449.95001220703125,5705832.0,413.08856201171875
2017-10-03,456.0,450.79998779296875,455.04998779296875,451.7749938964844,4947522.0,414.7640380859375
2017-10-04,452.70001220703125,448.57501220703125,451.5,449.79998779296875,4991492.0,412.9508056640625
2017-10-05,452.4750061035156,449.5,450.0,451.5249938964844,8611300.0,414.53448486328125
2017-10-06,461.0,451.9750061035156,452.0,460.07501220703125,8574308.0,422.38409423828125
2017-10-09,464.5,457.0,460.0,461.95001220703125,3504832.0,424.10546875
2017-10-10,469.9750061035156,464.7749938964844,469.9750061035156,467.7250061035156,7143220.0,429.4073486328125
2017-10-11,469.0,464.0,467.7250061035156,465.3500061035156,5982504.0,427.2269592285156
2017-10-12,467.17498779296875,459.7749938964844,465.0,463.6499938964844,10280972.0,425.66619873046875
2017-10-13,466.75,463.7749938964844,466.3999938964844,465.04998779296875,7180728.0,426.95147705078125
2017-10-16,471.0,466.5,467.9750061035156,469.5,5758750.0,431.0369567871094
2017-10-17,468.3999938964844,464.75,468.3999938964844,465.25,5625102.0,427.1351318359375
2017-10-18,465.0,461.4750061035156,464.45001220703125,462.17498779296875,7231852.0,424.3119812011719
2017-10-19,466.0,462.6000061035156,465.0,463.4750061035156,1091434.0,425.50555419921875
2017-10-23,471.0,464.04998779296875,465.0,469.75,9154096.0,431.2664489746094
2017-10-24,473.32501220703125,460.79998779296875,473.0,463.25,14529328.0,425.2989807128906
2017-10-25,472.3500061035156,457.625,459.5,467.6499938964844,13984134.0,429.3384704589844
2017-10-26,475.8999938964844,470.04998779296875,471.0,473.67498779296875,33659258.0,434.8699035644531
2017-10-27,478.8500061035156,472.0,477.5,473.17498779296875,8524956.0,434.4108581542969
2017-10-30,477.32501220703125,470.5249938964844,477.32501220703125,472.04998779296875,12968326.0,433.3780212402344
2017-10-31,465.0,460.0,462.5,460.92498779296875,9954988.0,435.14813232421875
2017-11-01,464.70001220703125,461.6499938964844,462.5,463.5249938964844,5633134.0,437.6027526855469
2017-11-02,463.0,460.0,461.5249938964844,461.45001220703125,4686138.0,435.6438293457031
2017-11-03,464.95001220703125,458.4750061035156,458.5,463.32501220703125,3699086.0,437.4139709472656
2017-11-06,467.5,461.32501220703125,461.57501220703125,464.3500061035156,5066534.0,438.3816223144531
2017-11-07,480.0,462.92498779296875,463.125,477.75,13442820.0,451.0322265625
2017-11-08,480.92498779296875,473.75,480.125,476.1499938964844,5369994.0,449.521728515625
2017-11-09,481.5,474.125,476.5,477.25,4723232.0,450.5601806640625
2017-11-10,482.17498779296875,475.0,479.3999938964844,481.0249938964844,6589428.0,454.12408447265625
2017-11-13,484.70001220703125,474.67498779296875,481.0249938964844,475.9750061035156,5021216.0,449.35650634765625
2017-11-14,477.42498779296875,471.625,475.9750061035156,474.54998779296875,5733710.0,448.01116943359375
2017-11-15,476.75,472.25,472.57501220703125,475.8999938964844,7023516.0,449.2856750488281
2017-11-16,497.95001220703125,474.25,475.8999938964844,494.20001220703125,15687502.0,466.5622863769531
2017-11-17,492.75,482.57501220703125,492.75,485.4750061035156,8057670.0,458.3252258300781
2017-11-20,485.5,478.625,484.5,480.2749938964844,5661190.0,453.416015625
2017-11-21,485.75,480.0249938964844,480.6499938964844,483.125,5364656.0,456.1066589355469
2017-11-22,485.5249938964844,481.6499938964844,483.29998779296875,483.1499938964844,6084920.0,456.1302185058594
2017-11-23,497.2250061035156,484.5,485.75,495.625,11894618.0,467.9075927734375
2017-11-24,509.6499938964844,495.1000061035156,495.45001220703125,504.7749938964844,18619912.0,476.5458679199219
2017-11-27,503.3500061035156,496.6499938964844,503.3500061035156,499.375,6017730.0,471.4478759765625
2017-11-28,499.95001220703125,490.6499938964844,497.20001220703125,492.3500061035156,4616868.0,464.8157653808594
2017-11-29,495.9750061035156,490.1499938964844,493.82501220703125,491.3500061035156,3838070.0,463.8717041015625
2017-11-30,494.7250061035156,484.17498779296875,494.7250061035156,488.04998779296875,17266944.0,460.7561950683594
2017-12-01,491.6000061035156,478.5249938964844,489.70001220703125,479.3999938964844,4085000.0,452.5899658203125
2017-12-04,498.3999938964844,484.2749938964844,490.0,492.67498779296875,17811606.0,465.12255859375
2017-12-05,501.5,489.5,492.67498779296875,492.17498779296875,9976738.0,464.6505126953125
2017-12-06,497.04998779296875,492.0,492.5,495.1499938964844,7490094.0,467.4591369628906
2017-12-07,501.45001220703125,492.79998779296875,494.5,499.8999938964844,7549544.0,471.9435119628906
2017-12-08,503.5,497.5,500.5,500.92498779296875,5983244.0,472.9111633300781
2017-12-11,503.45001220703125,496.9750061035156,497.4750061035156,502.6499938964844,5139098.0,474.53973388671875
2017-12-12,507.0,501.0,501.0,505.25,9320434.0,476.99432373046875
2017-12-13,509.5,498.82501220703125,505.45001220703125,501.875,5362398.0,473.8080749511719
2017-12-14,507.5,499.6499938964844,502.625,506.54998779296875,6023572.0,478.22161865234375
2017-12-15,513.2000122070312,505.92498779296875,506.5,511.45001220703125,10384134.0,482.8476257324219
2017-12-18,515.3499755859375,502.8999938964844,505.95001220703125,508.29998779296875,4035448.0,479.8737487792969
2017-12-19,508.9750061035156,499.7749938964844,508.7250061035156,501.9750061035156,7118898.0,473.9024963378906
2017-12-20,509.29998779296875,500.5,502.54998779296875,507.92498779296875,4186326.0,479.51971435546875
2017-12-21,514.4749755859375,499.20001220703125,507.3999938964844,511.0249938964844,11059162.0,482.4463806152344
2017-12-22,522.4000244140625,508.0,508.0,519.6749877929688,12906940.0,490.61260986328125
2017-12-26,520.75,511.5,515.0,517.7999877929688,10808906.0,488.84246826171875
2017-12-27,519.5499877929688,513.7000122070312,514.0,517.125,6970172.0,488.2052307128906
2017-12-28,520.0,511.8999938964844,515.0,516.625,8433472.0,487.73321533203125
2017-12-29,524.4000244140625,515.0,515.0499877929688,521.0250244140625,6601768.0,491.88714599609375
2018-01-01,522.25,515.0,518.8499755859375,516.7750244140625,5431340.0,487.87481689453125
2018-01-02,521.0,511.5,518.625,514.8499755859375,6112248.0,486.0574035644531
2018-01-03,515.7999877929688,509.29998779296875,514.25,510.6499938964844,6846552.0,482.09234619140625
2018-01-04,510.5,504.79998779296875,510.5,507.70001220703125,8947614.0,479.3073425292969
2018-01-05,513.2000122070312,503.0,507.6499938964844,506.0,11025976.0,477.702392578125
2018-01-08,519.5,510.0249938964844,512.4500122070312,518.0250244140625,5594690.0,489.0549011230469
2018-01-09,522.4500122070312,514.4500122070312,520.0,520.6749877929688,9948236.0,491.55670166015625
2018-01-10,528.0,516.5250244140625,523.4000244140625,526.125,9468634.0,496.701904296875
2018-01-11,541.7000122070312,527.625,527.625,537.9000244140625,16775298.0,507.8184509277344
2018-01-12,542.9500122070312,535.2750244140625,542.9000244140625,539.2249755859375,18016528.0,509.06927490234375
2018-01-15,546.4749755859375,532.5499877929688,540.0,540.5750122070312,10649250.0,510.34381103515625
2018-01-16,567.4000244140625,540.625,540.625,561.4249877929688,22646966.0,530.0277099609375
2018-01-17,580.9000244140625,561.5,562.4249877929688,576.0499877929688,26154088.0,543.8348999023438
2018-01-18,582.4500122070312,566.0499877929688,572.5,576.3499755859375,13204970.0,544.1181030273438
2018-01-19,573.9500122070312,568.0,572.5,571.7249755859375,5988278.0,539.7517700195312
2018-01-22,578.4749755859375,566.0,566.0750122070312,575.0,9650214.0,542.8435668945312
2018-01-23,594.0,577.5,577.5,588.5499877929688,15403796.0,555.6358642578125
2018-01-24,610.5250244140625,583.75,587.4000244140625,592.9000244140625,20604718.0,559.7425537109375
2018-01-25,591.7000122070312,581.125,591.0,587.7000122070312,13548914.0,554.8333740234375
2018-01-29,598.125,582.5999755859375,583.2750244140625,591.4500122070312,10823002.0,558.3736572265625
2018-01-30,591.5499877929688,581.3499755859375,589.4500122070312,585.3250122070312,8628312.0,552.5911865234375
2018-01-31,583.2999877929688,571.0750122070312,579.5750122070312,575.125,9213698.0,542.9616088867188
2018-02-01,578.9500122070312,559.2750244140625,571.0999755859375,572.2999877929688,13005454.0,540.2945556640625
2018-02-02,581.4500122070312,565.0499877929688,567.625,571.625,10244486.0,539.6574096679688
2018-02-05,577.4249877929688,567.9249877929688,570.0,569.0999755859375,9860220.0,537.2734985351562
2018-02-06,564.1749877929688,547.5750122070312,549.9749755859375,553.875,10552078.0,522.9000244140625
2018-02-07,562.4000244140625,551.7750244140625,558.0,554.5250244140625,8342056.0,523.513671875
2018-02-08,573.2000122070312,558.2750244140625,561.4000244140625,567.125,8807244.0,535.4089965820312
2018-02-09,560.1500244140625,553.0,559.0,554.5750122070312,4382690.0,523.5608520507812
2018-02-12,560.2999877929688,548.9000244140625,557.4000244140625,551.4000244140625,6291972.0,520.5634765625
2018-02-14,558.6500244140625,545.0999755859375,553.0,548.875,8345712.0,518.1796875
2018-02-15,564.8499755859375,551.5,551.5,557.2249755859375,7986736.0,526.0626220703125
2018-02-16,570.8250122070312,559.0499877929688,562.5,564.0250244140625,9889222.0,532.4823608398438
2018-02-19,568.0,560.1500244140625,564.2000122070312,565.875,6461840.0,534.2289428710938
2018-02-20,574.75,551.875,551.875,568.4749755859375,7188594.0,536.6835327148438
2018-02-21,575.9500122070312,570.0,573.75,573.7000122070312,13771358.0,541.6162719726562
2018-02-22,582.0,570.2249755859375,572.7750244140625,580.375,17859974.0,547.9180297851562
2018-02-23,583.0,573.375,581.75,577.8250122070312,9459828.0,545.5106811523438
2018-02-26,577.5250244140625,567.1749877929688,575.5,569.2999877929688,5083608.0,537.46240234375
2018-02-27,576.8250122070312,562.8250122070312,572.4749755859375,575.0999755859375,6616026.0,542.93798828125
2018-02-28,594.75,571.2750244140625,573.7999877929688,586.2999877929688,17268416.0,553.5116577148438
2018-03-01,584.7999877929688,578.0250244140625,584.7999877929688,580.375,6579852.0,547.9180297851562
2018-03-05,585.4000244140625,571.625,580.375,577.9500122070312,8101456.0,545.628662109375
2018-03-06,582.7000122070312,571.7999877929688,581.2750244140625,575.6749877929688,6689734.0,543.4808959960938
2018-03-07,580.0,569.0250244140625,577.5,572.0499877929688,6370416.0,540.05859375
2018-03-08,582.9000244140625,574.5,574.5,578.3250122070312,6093014.0,545.982666015625
2018-03-09,583.0,577.7750244140625,581.1749877929688,581.7000122070312,4220964.0,549.1689453125
2018-03-12,595.9249877929688,585.875,588.0,592.875,7676970.0,559.718994140625
